S1,S2,S3,S4,Clase
3243,2794,0,511,Pinza
3274,2525,0,647,Pinza
3307,3326,0,538,Pinza
3287,2768,0,547,Pinza
3283,2587,0,403,Pinza
3261,2502,0,490,Pinza
3284,2610,0,447,Pinza
3281,2525,0,584,Pinza
3283,2558,0,594,Pinza
3277,2559,0,487,Pinza
3237,2601,0,569,Pinza
3289,2366,0,528,Pinza
3294,2793,0,371,Pinza
3263,3235,0,405,Pinza
3248,2544,0,497,Pinza
3251,2512,0,441,Pinza
3238,2649,0,412,Pinza
3291,3261,0,355,Pinza
3287,2672,0,366,Pinza
3280,2903,0,446,Pinza
3316,3242,0,424,Pinza
3239,3201,0,525,Pinza
3253,3275,0,637,Pinza
3246,3233,0,528,Pinza
3217,3232,0,603,Pinza
3227,3253,0,465,Pinza
3234,3263,0,575,Pinza
3248,1901,0,387,Pinza
3234,1887,0,474,Pinza
3226,3265,0,454,Pinza
3264,2625,0,452,Pinza
3239,3272,0,277,Pinza
3220,3295,0,383,Pinza
3264,3257,0,279,Pinza
3280,2486,0,384,Pinza
3268,2466,0,381,Pinza
3274,2559,0,557,Pinza
3273,2642,0,382,Pinza
3234,2481,0,524,Pinza
3253,2016,0,365,Pinza
3199,2399,0,510,Pinza
3263,1598,0,476,Pinza
3250,2105,0,976,Pinza
3244,1643,0,1361,Pinza
3287,2294,0,1088,Pinza
3159,1680,0,571,Pinza
3271,1743,0,501,Pinza
3203,1354,0,349,Pinza
3194,2770,0,291,Pinza
3215,3229,0,244,Pinza
3261,2538,0,293,Pinza
3199,2494,0,272,Pinza
3239,3260,0,281,Pinza
3281,2139,0,307,Pinza
3291,2286,0,454,Pinza
3322,2093,0,453,Pinza
3269,2718,0,669,Pinza
3243,2672,0,483,Pinza
3205,2274,0,511,Pinza
3219,2778,0,704,Pinza
3239,3251,0,562,Pinza
3265,2701,0,694,Pinza
3184,3268,0,785,Pinza
3249,3227,0,811,Pinza
3278,3260,0,1200,Pinza
3210,3291,0,845,Pinza
3232,3271,0,955,Pinza
3213,3103,0,867,Pinza
3261,2990,0,848,Pinza
3277,2797,0,465,Pinza
3253,2271,0,433,Pinza
3222,2115,0,407,Pinza
3253,2931,0,399,Pinza
3189,3149,0,313,Pinza
3269,2959,0,441,Pinza
3191,3103,0,490,Pinza
3239,2909,0,495,Pinza
3310,3025,0,413,Pinza
3277,2706,0,437,Pinza
3252,3266,0,384,Pinza
3216,2522,0,419,Pinza
3227,2409,0,414,Pinza
3216,2195,0,500,Pinza
3280,2129,0,411,Pinza
3243,3006,0,337,Pinza
3235,2280,0,400,Pinza
3262,2544,0,511,Pinza
3215,2242,0,427,Pinza
3152,2912,0,273,Pinza
3237,3099,0,284,Pinza
3213,3269,0,388,Pinza
3270,3028,0,466,Pinza
3213,2943,0,432,Pinza
3167,3233,0,527,Pinza
3285,2768,0,305,Pinza
3263,3216,0,432,Pinza
3325,2544,0,261,Pinza
3250,2591,0,409,Pinza
3202,2619,0,366,Pinza
3281,2812,0,430,Pinza
3270,2625,0,327,Pinza
3258,2117,0,292,Pinza
3305,2374,0,281,Pinza
3266,2704,0,256,Pinza
3274,1594,0,242,Pinza
3291,1954,0,272,Pinza
3266,2746,0,346,Pinza
3270,2624,0,843,Pinza
3267,1701,0,851,Pinza
3271,2167,0,905,Pinza
3323,1251,0,611,Pinza
3248,1623,0,400,Pinza
3302,1605,0,416,Pinza
3207,1897,0,227,Pinza
3248,1744,0,276,Pinza
3275,2192,0,352,Pinza
3269,1424,0,435,Pinza
3190,1853,0,433,Pinza
3218,2401,0,583,Pinza
3248,1735,0,384,Pinza
3205,2556,0,267,Pinza
3247,2164,0,396,Pinza
3269,2260,0,560,Pinza
3219,3142,0,415,Pinza
3261,2833,0,495,Pinza
3235,3234,0,545,Pinza
3274,3093,0,533,Pinza
3268,3257,0,458,Pinza
3229,3271,0,639,Pinza
3237,3301,0,633,Pinza
3243,3216,0,564,Pinza
3280,3216,0,475,Pinza
3303,3269,0,481,Pinza
3190,3263,0,432,Pinza
3178,3280,0,442,Pinza
3234,3259,0,385,Pinza
3248,3301,0,511,Pinza
3311,3254,0,415,Pinza
3200,3316,0,391,Pinza
3278,3267,0,409,Pinza
3219,3293,0,320,Pinza
3262,3222,0,427,Pinza
3267,3265,0,563,Pinza
3207,3252,0,394,Pinza
3243,3293,0,459,Pinza
3280,3180,0,567,Pinza
3236,3216,0,500,Pinza
3231,3299,0,549,Pinza
3177,3275,0,401,Pinza
3254,2795,0,423,Pinza
3263,2963,0,389,Pinza
3280,3277,0,528,Pinza
3291,2906,0,402,Pinza
3207,3215,0,380,Pinza
3162,3056,0,375,Pinza
3219,2891,0,321,Pinza
3319,2278,0,398,Pinza
3245,3233,0,359,Pinza
3201,3243,0,389,Pinza
3205,3241,0,376,Pinza
3249,3210,0,417,Pinza
3280,2768,0,304,Pinza
3243,3314,0,285,Pinza
3290,3195,0,323,Pinza
3251,3226,0,313,Pinza
3263,3191,0,378,Pinza
3178,3272,0,368,Pinza
3207,3228,0,279,Pinza
3227,3237,0,190,Pinza
3281,3254,0,308,Pinza
3255,3259,0,221,Pinza
3229,3286,0,442,Pinza
3263,3271,0,629,Pinza
3175,3247,0,482,Pinza
3237,2794,0,585,Pinza
3227,2713,0,457,Pinza
3329,3081,0,369,Pinza
3227,2419,0,390,Pinza
3249,3230,0,409,Pinza
3251,2559,0,330,Pinza
3327,3217,0,153,Pinza
3264,3220,0,163,Pinza
3267,2532,0,125,Pinza
3248,2441,0,209,Pinza
3238,2438,0,199,Pinza
3301,2427,0,301,Pinza
3261,2707,0,368,Pinza
3275,2846,0,679,Pinza
3201,3280,0,581,Pinza
3250,3271,0,597,Pinza
3280,3285,0,589,Pinza
3248,3247,0,734,Pinza
3217,3241,0,501,Pinza
3262,3253,0,577,Pinza
3235,3206,0,362,Pinza
3229,3238,0,342,Pinza
3221,3158,0,442,Pinza
3259,2960,0,557,Pinza
3277,3184,0,814,Pinza
3226,3296,0,763,Pinza
3248,3283,0,634,Pinza
3217,3233,0,617,Pinza
3273,3299,0,572,Pinza
3253,3260,0,573,Pinza
3248,3131,0,702,Pinza
3229,2927,0,720,Pinza
3259,3238,0,778,Pinza
3224,3239,0,598,Pinza
3285,3267,0,638,Pinza
3219,3285,0,624,Pinza
3235,3215,0,530,Pinza
3281,3270,0,570,Pinza
3237,3216,0,624,Pinza
3241,3238,0,752,Pinza
3261,3267,0,592,Pinza
3184,3243,0,879,Pinza
3225,3271,0,634,Pinza
3231,3249,0,576,Pinza
3181,3259,0,615,Pinza
3206,3233,0,540,Pinza
3253,3269,0,581,Pinza
3255,3291,0,398,Pinza
3195,3235,0,478,Pinza
3248,3212,0,560,Pinza
3161,3267,0,698,Pinza
3188,3245,0,682,Pinza
3275,3243,0,485,Pinza
3246,3211,0,398,Pinza
3203,3244,0,294,Pinza
3200,3286,0,412,Pinza
3202,3179,0,560,Pinza
3235,3230,0,320,Pinza
3215,3242,0,94,Pinza
3198,3110,0,97,Pinza
3217,3204,0,117,Pinza
3248,3234,0,273,Pinza
3223,3200,0,452,Pinza
3227,3274,0,305,Pinza
3151,2625,0,791,Pinza
3199,3220,0,785,Pinza
3239,3226,0,688,Pinza
3226,3222,0,566,Pinza
3203,3251,0,416,Pinza
3190,3248,0,380,Pinza
3215,2879,0,373,Pinza
3211,3216,0,469,Pinza
3178,3275,0,394,Pinza
3152,2196,0,336,Pinza
3199,2075,0,346,Pinza
3248,2061,0,349,Pinza
3227,2225,0,247,Pinza
3213,2541,0,227,Pinza
3237,2922,0,372,Pinza
3233,2951,0,494,Pinza
3295,2477,0,436,Pinza
3156,2909,0,432,Pinza
3275,3264,0,465,Pinza
3179,2365,0,602,Pinza
3210,3269,0,511,Pinza
3247,3283,0,736,Pinza
3294,3242,0,818,Pinza
3189,3207,0,848,Pinza
3248,3248,0,749,Pinza
3191,3230,0,783,Pinza
3217,3203,0,1021,Pinza
3201,3233,0,890,Pinza
3227,3247,0,942,Pinza
3253,3261,0,919,Pinza
3184,3312,0,881,Pinza
3195,3233,0,960,Pinza
3290,3251,0,960,Pinza
3178,3235,0,740,Pinza
3202,3271,0,813,Pinza
3249,3280,0,765,Pinza
3198,3246,0,801,Pinza
3206,3246,0,704,Pinza
3235,3238,0,912,Pinza
3221,3238,0,1040,Pinza
3216,3244,0,1104,Pinza
3237,3265,0,1015,Pinza
3182,3241,0,623,Pinza
3189,3218,0,542,Pinza
3143,3270,0,609,Pinza
3217,3248,0,842,Pinza
3189,3237,0,804,Pinza
3265,3216,0,663,Pinza
3186,3274,0,784,Pinza
3213,3246,0,581,Pinza
3180,3295,0,641,Pinza
3215,3223,0,962,Pinza
3223,3270,0,749,Pinza
3229,3283,0,784,Pinza
3245,3280,0,636,Pinza
3214,3216,0,815,Pinza
3184,3259,0,751,Pinza
3159,3269,0,688,Pinza
3280,3261,0,591,Pinza
3280,3271,0,730,Pinza
3222,3227,0,531,Pinza
3189,3243,0,541,Pinza
3241,3248,0,374,Pinza
3213,3242,0,261,Pinza
3253,3200,0,240,Pinza
3232,3291,0,388,Pinza
3281,3258,0,649,Pinza
3309,2641,0,1031,Pinza
3242,3273,0,781,Pinza
3237,3286,0,501,Pinza
3244,3088,0,355,Pinza
3247,3202,0,418,Pinza
3277,3266,0,411,Pinza
3298,3233,0,426,Pinza
3226,3234,0,397,Pinza
3241,2766,0,448,Pinza
3248,3268,0,433,Pinza
3221,2743,0,473,Pinza
3296,3248,0,217,Pinza
3257,3285,0,229,Pinza
3236,3216,0,211,Pinza
3277,3222,0,285,Pinza
3253,3237,0,371,Pinza
3195,3247,0,368,Pinza
3201,2944,0,223,Pinza
3244,3295,0,253,Pinza
3267,3179,0,333,Pinza
3225,2783,0,583,Pinza
3265,3210,0,631,Pinza
3280,3231,0,679,Pinza
3280,3247,0,599,Pinza
3305,3266,0,582,Pinza
3229,3206,0,486,Pinza
3258,3265,0,455,Pinza
3216,3265,0,446,Pinza
3259,3269,0,656,Pinza
3248,3248,0,543,Pinza
3234,3248,0,650,Pinza
3265,3207,0,688,Pinza
3150,3243,0,603,Pinza
3190,3254,0,599,Pinza
3248,3289,0,608,Pinza
3216,3200,0,601,Pinza
3200,3246,0,589,Pinza
3320,3248,0,685,Pinza
3242,3248,0,644,Pinza
3279,3191,0,633,Pinza
3223,3200,0,444,Pinza
3195,3238,0,627,Pinza
3222,3255,0,804,Pinza
3230,2942,0,654,Pinza
3231,3229,0,629,Pinza
3179,3194,0,511,Pinza
3207,3270,0,525,Pinza
3216,3279,0,582,Pinza
3247,3218,0,816,Pinza
3215,3255,0,626,Pinza
3207,3195,0,620,Pinza
3216,3269,0,509,Pinza
3206,3247,0,374,Pinza
3213,3235,0,329,Pinza
3229,3233,0,210,Pinza
3153,3103,0,287,Pinza
3179,3237,0,241,Pinza
3248,3246,0,646,Pinza
3196,3267,0,468,Pinza
3184,3237,0,434,Pinza
3190,3285,0,271,Pinza
3245,3248,0,289,Pinza
3243,3229,0,618,Pinza
3195,3306,0,366,Pinza
3252,3248,0,508,Pinza
3232,3283,0,807,Pinza
3232,3315,0,742,Pinza
3266,3219,0,722,Pinza
3228,3280,0,623,Pinza
3200,3297,0,486,Pinza
3250,3237,0,704,Pinza
3190,2970,0,722,Pinza
3247,3195,0,464,Pinza
3275,3241,0,534,Pinza
3231,3212,0,841,Pinza
3293,3155,0,589,Pinza
3280,3108,0,731,Pinza
3254,2474,0,525,Pinza
3264,3227,0,694,Pinza
3219,3216,0,702,Pinza
3274,3167,0,422,Pinza
3291,3219,0,443,Pinza
3216,3273,0,496,Pinza
3166,3280,0,384,Pinza
3281,3261,0,575,Pinza
3303,3233,0,614,Pinza
3248,3225,0,797,Pinza
3237,3230,0,805,Pinza
3261,3227,0,559,Pinza
3239,3280,0,690,Pinza
3305,3226,0,723,Pinza
3258,3270,0,752,Pinza
3238,3286,0,986,Pinza
3243,3233,0,900,Pinza
3222,3248,0,849,Pinza
3232,3197,0,767,Pinza
3216,3226,0,853,Pinza
3271,3242,0,647,Pinza
3329,3261,0,495,Pinza
3255,3222,0,545,Pinza
3254,3225,0,790,Pinza
3247,3259,0,918,Pinza
3312,3262,0,656,Pinza
3261,3306,0,745,Pinza
3298,3265,0,563,Pinza
3245,3257,0,387,Pinza
3214,3186,0,559,Pinza
3206,3220,0,745,Pinza
3274,3287,0,509,Pinza
3302,3270,0,322,Pinza
3226,3259,0,306,Pinza
3327,3217,0,331,Pinza
3216,3286,0,432,Pinza
3222,3242,0,399,Pinza
3299,3202,0,426,Pinza
3244,3263,0,594,Pinza
3226,3190,0,643,Pinza
3242,3248,0,501,Pinza
3242,3258,0,331,Pinza
3283,3285,0,256,Pinza
3230,3280,0,192,Pinza
3203,3259,0,175,Pinza
3246,3249,0,197,Pinza
3261,3218,0,243,Pinza
3257,3250,0,153,Pinza
3310,3224,0,171,Pinza
3257,3231,0,246,Pinza
3294,3234,0,545,Pinza
3232,3278,0,423,Pinza
3249,3146,0,554,Pinza
3292,3286,0,453,Pinza
3230,3257,0,400,Pinza
3231,3291,0,371,Pinza
3289,3071,0,399,Pinza
3284,3054,0,336,Pinza
3207,3248,0,400,Pinza
3265,2949,0,297,Pinza
3194,2880,0,377,Pinza
3258,2847,0,263,Pinza
3202,2594,0,368,Pinza
3261,3291,0,243,Pinza
3245,2308,0,381,Pinza
3286,2862,0,351,Pinza
3258,2399,0,144,Pinza
3255,2998,0,284,Pinza
3280,3230,0,254,Pinza
3279,3264,0,319,Pinza
3233,3280,0,302,Pinza
3290,3062,0,506,Pinza
3259,3254,0,375,Pinza
3235,3258,0,288,Pinza
3251,2698,0,418,Pinza
3152,2885,0,437,Pinza
3241,2742,0,283,Pinza
3229,3235,0,358,Pinza
3206,3251,0,400,Pinza
3264,3255,0,455,Pinza
3231,3267,0,407,Pinza
3265,3321,0,443,Pinza
3252,3244,0,269,Pinza
3253,3280,0,480,Pinza
3203,3255,0,423,Pinza
3249,3245,0,423,Pinza
3240,3191,0,437,Pinza
3249,3256,0,924,Pinza
3253,3280,0,654,Pinza
3279,3239,0,549,Pinza
3310,3257,0,447,Pinza
3278,3227,0,491,Pinza
3229,3248,0,383,Pinza
3323,3266,0,431,Pinza
3293,3261,0,607,Pinza
3233,3258,0,617,Pinza
3179,3225,0,495,Pinza
3199,3264,0,451,Pinza
3265,3229,0,454,Pinza
3263,3202,0,567,Pinza
3266,3279,0,410,Pinza
3243,3286,0,399,Pinza
3234,3307,0,415,Pinza
3217,3280,0,304,Pinza
3279,3280,0,438,Pinza
3312,3103,0,704,Pinza
3285,2981,0,421,Pinza
3287,2281,0,368,Pinza
3323,2318,0,276,Pinza
3328,2559,0,103,Pinza
3226,3255,0,190,Pinza
3258,3238,0,198,Pinza
3252,2863,0,73,Pinza
3300,2896,0,88,Pinza
3271,3171,0,146,Pinza
3293,2581,0,243,Pinza
3294,3216,0,560,Pinza
3248,3237,0,575,Pinza
3281,3326,0,576,Pinza
3269,3262,0,452,Pinza
3216,2657,0,354,Pinza
3270,2803,0,243,Pinza
3265,2711,0,242,Pinza
3273,2458,0,277,Pinza
3266,2832,0,290,Pinza
3243,3267,0,289,Pinza
3280,3247,0,266,Pinza
3203,2545,0,173,Pinza
3237,3039,0,233,Pinza
3248,2864,0,281,Pinza
3197,3065,0,243,Pinza
3217,3198,0,432,Pinza
3216,2759,0,485,Pinza
3253,3256,0,339,Pinza
3263,3222,0,470,Pinza
3265,3222,0,487,Pinza
3280,2646,0,627,Pinza
3264,2379,0,527,Pinza
3277,3087,0,325,Pinza
3237,2925,0,284,Pinza
3312,3134,0,261,Pinza
3308,2544,0,538,Pinza
3213,2832,0,555,Pinza
3223,2704,0,579,Pinza
3217,3119,0,625,Pinza
3272,3239,0,485,Pinza
3255,2802,0,448,Pinza
3248,3230,0,827,Pinza
3215,3183,0,547,Pinza
3186,3239,0,575,Pinza
3280,2768,0,784,Pinza
3203,3223,0,624,Pinza
3261,3283,0,454,Pinza
3259,3250,0,565,Pinza
3243,3263,0,498,Pinza
3235,2770,0,594,Pinza
3279,2442,0,442,Pinza
3245,3194,0,458,Pinza
3270,3143,0,578,Pinza
3234,2471,0,435,Pinza
3255,2675,0,422,Pinza
3222,2398,0,410,Pinza
3247,2467,0,507,Pinza
3252,2356,0,458,Pinza
3254,2786,0,618,Pinza
3262,2839,0,669,Pinza
3210,3128,0,413,Pinza
3280,2611,0,417,Pinza
3222,3117,0,593,Pinza
3248,3071,0,480,Pinza
3282,2649,0,582,Pinza
3203,2489,0,721,Pinza
3261,2835,0,474,Pinza
3255,2219,0,484,Pinza
3254,2433,0,574,Pinza
3259,2389,0,439,Pinza
3221,1865,0,602,Pinza
3265,3139,0,592,Pinza
3248,3085,0,411,Pinza
3273,2485,0,234,Pinza
3281,2671,0,191,Pinza
3220,2751,0,161,Pinza
3267,3070,0,511,Pinza
3280,2407,0,272,Pinza
3248,3029,0,276,Pinza
3239,2330,0,459,Pinza
3246,3109,0,546,Pinza
3267,2512,0,545,Pinza
3264,2194,0,432,Pinza
3298,3150,0,339,Pinza
3309,2358,0,528,Pinza
3271,2774,0,631,Pinza
3279,3227,0,633,Pinza
3229,3249,0,598,Pinza
3191,2501,0,389,Pinza
3280,2278,0,402,Pinza
3203,2402,0,250,Pinza
3225,2133,0,144,Pinza
3254,2319,0,240,Pinza
3226,2273,0,434,Pinza
3259,2825,0,368,Pinza
3210,2419,0,396,Pinza
3280,2817,0,407,Pinza
3231,3250,0,357,Pinza
3258,2704,0,315,Pinza
3197,2559,0,352,Pinza
3297,3212,0,355,Pinza
3227,2781,0,371,Pinza
3237,2641,0,326,Pinza
3249,3234,0,475,Pinza
3221,3248,0,367,Pinza
3200,3248,0,657,Pinza
3253,3245,0,399,Pinza
3280,3232,0,426,Pinza
3222,3283,0,560,Pinza
3234,3242,0,637,Pinza
3263,3200,0,592,Pinza
3244,3242,0,707,Pinza
3200,2825,0,591,Pinza
3279,2960,0,419,Pinza
3270,3242,0,570,Pinza
3274,2601,0,432,Pinza
3254,2851,0,634,Pinza
3266,2423,0,551,Pinza
3234,3090,0,457,Pinza
3263,2998,0,346,Pinza
3223,3242,62,543,Pinza
3222,2515,0,498,Pinza
3229,2975,0,725,Pinza
3249,2386,0,666,Pinza
3234,2128,0,609,Pinza
3251,2811,0,523,Pinza
3229,2613,0,508,Pinza
3184,3169,0,536,Pinza
3201,3216,0,376,Pinza
3239,3003,0,787,Pinza
3255,3161,0,669,Pinza
3298,2192,0,478,Pinza
